"Id","Name","AccountNumber","Type","Industry","Ownership","Rating","ParentId","OwnerId","CreatedDate","LastModifiedDate","Phone","Website","BillingStreet","BillingCity","BillingState","BillingPostalCode","BillingCountry","AnnualRevenue","NumberOfEmployees","Description"
"001V5000006bHKCIA2","KLP","","Prospect","Div Financial Services","","","","005V5000001gBKBIA2","2022-04-21T16:21:17.000Z","2026-04-28T13:37:44.000Z","+47 55 54 85 00","klp.no","Dronning Eufemias gate 10","Oslo","Oslo","191","Norway","","1000","KLP ble etablert i 1949, og er i dag Norges største livsforsikringsselskap. Vi skal levere trygge og konkurransedyktige finans- og forsikringstjenester til kommuner og fylkeskommuner, helseforetak og til bedrifter både i offentlig sektor og virksomheter med tilknytning til denne og deres ansatte. 

KLP-konsernet har en forvaltningskapital på over 500 milliarder kroner. KLP er et gjensidig eid selskap, derfor er KLPs kunder på offentlig tjenestepensjon også KLPs eiere. KLP-konsernet har i dag over 900 ansatte fordelt på kontorer i Oslo, Bergen, Trondheim, København og Stockholm. Hovedkontoret ligger sentralt i Bjørvika i Oslo, et moderne bygg med fokus på miljø."
"001V5000006bHKDIA2","Telia Finance","","Prospect","Banking","","","","005V5000001gBKBIA2","2022-04-21T16:21:17.000Z","2026-04-28T13:37:44.000Z","+45 80 40 40 40","teliafinance.com","139 Holmbladsgade","KÃ¸benhavn S","Capital Region","2300","Denmark","","1000","Telia Finance AB is a wholly owned subsidiary of Telia Company and a Swedish company, whose headquarters are located in Solna. Telia Finance AB is a credit market company under the supervision of the Swedish Financial Supervisory Authority (“SFSA”, in Swedish Finansinspektionen). You can find more information on our license to provide financial services in SFSA’s register. We have divisions in Sweden, Denmark, Finland, and Norway.

Telia Finance is the in-house finance company of Telia Company AB with approximately 150 colleagues. We're driven by passion, innovation, and simplicity, helping our customers make the transition to the next generation telecom solutions. All this is reflected in our brand promise: ""We make the transformation towards the new Telco business models possible”."
"001V5000006bHKEIA2","LeasePlan","","Prospect","Consumer Services","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-05-04T08:32:09.000Z","+31 20 709 3000","leaseplan.com","Gustav Mahlerlaan 360","Amsterdam","North Holland","1082ME","Netherlands","","8000","LeasePlan is a global leader in Car-as-a-Service, providing fleet management and driver mobility solutions. The company offers services for vehicle leasing, fleet management, insurance, and innovative mobility solutions."
"001V5000006bHKFIA2","Sibelga","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:33.000Z","+32 2 549 41 00","sibelga.be","Quai des Usines 16, Werkhuizenkaai 16","Brussels","Brussels Capital","1000","Belgium","","1080","Sibelga is a company that specializes in electricity and gas distribution, energy metering, and infrastructure maintenance. The company also offers energy efficiency programs, renewable energy integration, smart grid solutions, and public lighting services."
"001V5000006bHKGIA2","Fluxys","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-05-04T08:32:07.000Z","+32 2 282 72 11","fluxys.com","Avenue des Arts 31","Bruxelles Etterbeek","Brussels Capital","1040","Belgium","","1200","Fluxys is involved in natural gas transmission, LNG terminal services, and gas storage, along with gas grid management and energy infrastructure operations. The company also engages in energy trading, transition solutions, and sustainable energy initiatives."
"001V5000006bHKHIA2","A.Hak Pipelines BV (Saudi Arabia","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:33.000Z","","","","","","","Netherlands","","1209",""
"001V5000006bHKIIA2","Bilfinger Industrial Services Nederland","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-05-02T06:32:51.000Z","+31 181 667 300","bis-is.com","Waalhaven O.Z. 123","Zwartewaal","South Holland","3087BM","Netherlands","","1277",""
"001V5000006bHKJIA2","Esso Netherlands","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:33.000Z","+31 76 529 1000","esso.nl","75 Graaf Engelbertlaan","Breda","North Brabant","4837DS","Netherlands","","1321","ESSO Nederland B.V is a company that provides a variety of fuels and lubricants, including gasoline, diesel, heating oil, jet fuel, marine fuels, industrial lubricants, and fuel additives."
"001V5000006bHKKIA2","Crosco","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:33.000Z","+385 1 3652 333","crosco.com","1097 Jb","Amsterdam","North Holland","","Netherlands","","1403","Crosco is a leading provider of onshore and offshore drilling and well services, as well as integrated project management and engineering solutions for the oil and gas industry."
"001V5000006bHKLIA2","Gasunie","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:35.000Z","+31 50 521 9111","gasunie.nl","17 Concourslaan","Groningen","Groningen","9727KC","Netherlands","","1482","Gasunie specializes in natural gas transportation, gas infrastructure, and gas storage. The company is involved in gas trading, energy transition, and the development of renewable gases and gas technology innovation."
"001V5000006bHKMIA2","TMS Industrial Services","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:35.000Z","+31 168 334 200","tmsindustrialservices.com","1 Kwartelweg","Klundert","North Brabant","4791RP","Netherlands","","1710","TMS Industrial Services provides a wide range of industrial services including maintenance, cleaning, construction, and safety services to various industrial sectors."
"001V5000006bHKNIA2","ENGIE Netherlands","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-05-01T16:19:05.000Z","+31 88 444 6666","engie.com","Kosterijland 20","Zwolle","Overijssel","3981AJ","Netherlands","","2199","ENGIE SA is a global energy company that focuses on renewable energy, electricity generation, natural gas, and energy services, offering sustainable solutions, facility management, green mobility, and smart city services, including district heating."
"001V5000006bHKOIA2","IBS Groep BV  Ingenieursbureau Spijkenisse","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:35.000Z","","","","Spijkenisse","South Holland","","Netherlands","","2259",""
"001V5000006bHKPIA2","A. Hak Construction","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:35.000Z","+31 345 579 211","","Steenoven 2","Tricht","Gelderland","4196HG","Netherlands","","2282",""
"001V5000006bHKQIA2","Ores","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-05-02T10:23:11.000Z","+32 78 15 78 01","ores.be","2 Ores Avenue Jean Monnet","Gosselies","Wallonia","1348","Belgium","","2400",""
"001V5000006bHKRIA2","Essent","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-05-04T08:32:11.000Z","+31 900 1550","essent.nl","4 Willemsplein","'s-Hertogenbosch","North Brabant","5211AK","Netherlands","","2777","Essent is a leading energy company in the Netherlands, providing a variety of energy-related products and services to residential and business customers."
"001V5000006bHKSIA2","Euronav","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:36.000Z","(323) 247-4411","cmb.tech","Prospect Way, Hutton","Antwerpen","Flanders","2000","Belgium","","3110","Golden Ocean Group Limited (“Golden Ocean” or the “Company”) is a leading international dry bulk shipping company founded in 1996. Golden Ocean is mainly operating in the Capesize and Panamax segments and the Company is listed on NASDAQ and the Oslo Stock Exchange. The Company owns and controls a fleet of 95 vessels including newbuildings. Golden Ocean provide customers with flexible and reliable transportation services and develop strong industry relations with partners and customers."
"001V5000006bHKTIA2","Techem Energy Services","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:36.000Z","+31 76 572 5800","","","Breda","North Brabant","","Netherlands","","3500",""
"001V5000006bHKUIA2","Stedin","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:36.000Z","+31 88 896 3963","stedin.net","Blaak 8","Rotterdam","South Holland","3011TA","Netherlands","","3593","Stedin is a Dutch energy network company that focuses on the distribution and transmission of electricity and gas, as well as providing smart grid solutions, renewable energy integration, and energy infrastructure management."
"001V5000006bHKVIA2","Core Laboratories","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:39.000Z","+31 20 333 9470","corelab.com","7b Van Heuven Goedhartlaan","Amstelveen","North Holland","1181LE","Netherlands","","3700","Core Laboratories provides reservoir description, production enhancement, and reservoir management services to the oil and gas industry, offering a range of technical services and laboratory analysis to optimize oil and gas production."
"001V5000006bHKWIA2","Enexis Netbeheer BV","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:39.000Z","+31 88 857 7777","","MAGISTRATENLAAN 116","'s-Hertogenbosch","North Brabant","5223MB","Netherlands","","4000",""
"001V5000006bHKXIA2","Elevion Group","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:39.000Z","+31 20 758 6692","eleviongroup.com","5 d Hogehilweg","Amsterdam","North Holland","1101CA","Netherlands","","4151","Elevion Group specializes in providing renewable energy solutions, energy storage systems, and energy management services, along with offering engineering services and project development for solar, wind, hydroelectric, and biomass power plants."
"001V5000006bHKYIA2","Stedin Group","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:39.000Z","","","8 Blaak","Rotterdam","South Holland","","Netherlands","","4276",""
"001V5000006bHKZIA2","Dietsmann","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:39.000Z","+31 76 530 1988","dietsmann.com","19 Wilhelminasingel","Breda","North Brabant","4818AC","Netherlands","","4536","Dietsmann is a leader in Operations & Maintenance for Oil & Gas, Power, and Mining facilities, providing a range of services to help clients optimize the performance of their assets while reducing operational costs."
"001V5000006bHKaIAM","TenneT","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-05-03T09:32:11.000Z","+31 26 373 1111","tennet.eu","310 Utrechtseweg","Arnhem","Gelderland","6812AR","Netherlands","","4913","TenneT is a leading European electricity transmission system operator, specializing in grid planning, expansion, and maintenance, as well as the integration of renewable energy, power system consulting, and grid innovation."
"001V5000006bHKbIAM","Vopak","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:40.000Z","+31 10 400 2911","vopak.com","10 Westerlaan","Rotterdam","South Holland","3016CK","Netherlands","","5637","Vopak NV is a global tank storage company that provides storage and handling services for chemicals, oil, gas, biofuels, and additives, along with tank cleaning, heating, and monitoring solutions."
"001V5000006bHKcIAM","Alliander","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:40.000Z","+31 88 542 6363","alliander.com","Utrechtseweg 68","Arnhem","Gelderland","6812AH","Netherlands","","5881","Alliander is a company that specializes in energy distribution and management, focusing on smart grids, renewable energy integration, electric vehicle charging infrastructure, and energy innovation, along with providing grid maintenance and energy consultancy services."
"001V5000006bHKdIAM","SHV Energy","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:40.000Z","+31 23 555 5700","shvenergy.com","19 Taurusavenue","Hoofddorp","North Holland","2132LS","Netherlands","","16700","SHV Energy, an SHV company, is a leading global distributor of off-grid energy, such as LPG and small-scale LNG, and is active in sustainable fuels and renewable energy solutions. 

With businesses in 21 markets worldwide, SHV Energy brands include Calor, Ipragaz, Liquigas, Primagaz, Supergas, Primagas, Supergasbras, Gaspol, SunSource, EM3, Pinnacle, and Futuria Fuels. Through these companies, we provide decentralised, low-carbon and cleaner energy solutions to 26 million business and residential customers off the energy grid. 

Our mission, Advancing Energy Together, is about enabling and encouraging customers to switch from the most highly polluting fuels, such as coal and heating oil, to LPG, LNG, bioLPG, and new sustainable energy sources like rDME, for a significant reduction in greenhouse gasses and air pollutants.

SHV Energy is a wholly owned subsidiary of SHV, a family-owned multinational, that consists of a group of specialised companies, including Nutreco, One-Dyas, Kiwa, NPM Capital, Mammoet and Makro."
"001V5000006bHKeIAM","Aramco Europe","","Prospect","Utilities","","","","005V5000001gBKBIA2","2022-04-26T10:21:33.000Z","2026-04-28T13:37:40.000Z","+31 88 262 2000","aramco.com","6266 Scheveningseweg","The Hague","South Holland","2517KX","Netherlands","","70000","Saudi Aramco is a global integrated energy and chemicals company engaged in crude oil and natural gas production, refining, petrochemicals, distribution, and energy trading, with a focus on research and development and environmental services."
